
Generation :0
3.762520,94.005100,0.034444,4.404200
0.460091,40.907800,0.153268,4.720240
2.240460,110.678000,0.025817,3.918220
3.369890,108.830000,0.011319,3.664360
0.281003,110.185000,0.044681,3.756150
5.609230,131.633000,0.010667,3.443540
2.782900,67.182900,0.025135,4.461490
0.851997,64.971300,0.097781,4.465830
0.656550,66.786700,0.030249,4.165810
0.808124,135.165000,0.028539,3.775150
4.315430,98.547900,0.012645,3.969220
2.704280,49.582300,0.029323,4.502350
3.631300,87.930500,0.023485,4.604050

Generation :2
4.603450,40.026400,0.049378,4.688850
0.965247,43.111400,0.021531,4.547630
2.008360,73.061300,0.001370,4.448100
2.994340,59.377200,0.044080,4.725980
2.707000,50.528400,0.054013,4.752810
0.965247,88.088500,0.021531,3.917980
0.223805,91.980400,0.012317,4.068660
2.008360,77.831600,0.039942,4.434070
3.969500,73.061300,0.001370,4.519660
0.965247,64.971300,0.097781,4.452840
0.851997,43.111400,0.021531,4.738590
2.782900,110.678000,0.025817,3.449090
2.240460,67.182900,0.025135,4.642420
0.965247,43.111400,0.021531,4.667580
2.704280,49.582300,0.029323,4.765640
0.965247,43.111400,0.021531,4.396340
0.965247,88.088500,0.021531,3.822660
6.879330,50.575700,0.005650,4.575360
3.631300,87.930500,0.023485,4.425970
0.460091,40.907800,0.153268,4.503660
2.004960,138.330000,0.023532,3.537850
3.369890,108.830000,0.010631,3.862410
4.842430,94.504500,0.011319,4.139840
6.948900,39.000400,0.003932,4.605480
0.965247,43.111400,0.021531,4.403970
6.948900,50.575700,0.005399,4.442980
6.879330,40.026400,0.005650,4.768560
5.961370,41.245300,0.024736,4.806360
0.281003,110.185000,0.044681,3.780060
0.332102,59.982100,0.080293,4.397810
3.369890,108.830000,0.011319,3.968910
6.948900,40.026400,0.005399,4.613950
4.603450,40.026400,0.049378,4.435540
6.948900,40.907800,0.003932,4.802310
0.460091,39.000400,0.153268,4.619760
6.948900,39.000400,0.003932,4.739200
0.460091,40.907800,0.153268,4.513610
4.603450,40.026400,0.049378,4.691300
0.460091,40.907800,0.153268,4.708610
4.492070,81.100100,0.027783,4.498410
3.633760,38.835600,0.000929,4.842380
0.882684,41.132600,0.125122,4.788560
0.603729,131.537000,0.046650,3.669870
3.638690,44.314800,0.084233,4.663650
0.347868,93.664300,0.058479,4.100890
3.704320,50.668400,0.045736,4.621910
0.209026,79.979100,0.064045,4.548290
6.540840,97.766900,0.002309,4.116830
3.075110,50.223100,0.043033,4.721980
2.521850,68.696400,0.059478,4.390000

Generation :3
0.965247,88.088500,0.021531,3.854600
6.948900,40.907800,0.003932,4.827630
0.882684,41.132600,0.125122,4.571020
2.707000,50.528400,0.054013,4.707020
6.879330,50.575700,0.005650,4.836610
6.948900,39.000400,0.005399,4.724580
6.948900,50.575700,0.003932,4.688090
2.521850,68.696400,0.059478,4.302530
3.638690,44.314800,0.084233,4.653470
0.965247,110.185000,0.021531,3.798810
0.281003,43.111400,0.044681,4.909480
6.948900,50.575700,0.005399,4.858420
0.460091,40.907800,0.153268,4.831630
0.965247,88.088500,0.001370,4.328740
3.969500,73.061300,0.021531,4.486310
2.521850,68.696400,0.059478,4.142950
0.965247,43.111400,0.021531,4.408290
2.240460,38.835600,0.000929,4.717460
3.633760,67.182900,0.025135,4.375190
6.948900,77.831600,0.003932,4.056660
2.008360,39.000400,0.039942,4.775530
2.008360,43.111400,0.001370,4.490310
0.965247,73.061300,0.021531,3.884580
4.603450,43.111400,0.049378,4.681510
0.965247,40.026400,0.021531,4.719070
3.369890,41.245300,0.024736,4.672270
5.961370,108.830000,0.010631,3.700210
0.851997,50.575700,0.021531,4.516240
6.948900,43.111400,0.005399,4.856350
0.281003,110.185000,0.049378,4.032160
4.603450,40.026400,0.044681,4.641750
3.075110,38.835600,0.000929,4.675490
3.633760,50.223100,0.043033,4.341690
3.075110,38.835600,0.000929,4.743390
3.633760,50.223100,0.043033,4.566190
6.948900,40.907800,0.003932,4.756290
3.704320,50.668400,0.045736,4.674470
2.240460,67.182900,0.025135,4.630400
6.948900,50.575700,0.005399,4.890110
4.662040,71.433300,0.014272,4.321350
4.577800,92.302500,0.002688,4.008560
1.901330,115.435000,0.009898,3.983660
4.660740,78.251600,0.015505,4.406290
3.740700,105.403000,0.019477,4.088040
2.575360,59.809400,0.018354,4.652830
3.570420,44.917900,0.062985,4.816840
2.554510,88.375800,0.028525,4.449490
5.316540,38.440700,0.048678,4.775980
5.055680,82.710000,0.024006,4.384980
0.980940,60.073300,0.070361,4.402410

Generation :4
3.633760,50.223100,0.043033,4.634610
6.948900,77.831600,0.003932,4.143270
2.008360,43.111400,0.001370,4.601130
6.948900,50.575700,0.003932,4.843080
4.660740,78.251600,0.015505,4.152530
3.075110,38.835600,0.021531,4.451160
0.965247,43.111400,0.000929,4.618830
2.240460,82.710000,0.025135,4.023640
5.055680,67.182900,0.024006,4.464470
0.965247,44.314800,0.084233,4.789530
3.638690,88.088500,0.001370,4.622890
4.660740,50.528400,0.015505,4.398940
2.707000,78.251600,0.054013,4.032530
3.740700,105.403000,0.001370,3.917050
2.008360,43.111400,0.019477,4.709170
3.740700,105.403000,0.019477,4.079060
2.240460,67.182900,0.025135,4.537680
0.851997,50.575700,0.021531,4.252260
6.948900,40.907800,0.003932,4.728120
3.633760,50.223100,0.021531,4.590220
0.965247,40.026400,0.043033,4.563500
0.965247,73.061300,0.021531,3.867660
2.554510,88.375800,0.028525,4.460930
0.281003,43.111400,0.044681,4.775750
0.460091,40.907800,0.153268,4.458670
1.901330,67.182900,0.009898,4.355990
3.633760,115.435000,0.025135,3.991140
0.965247,43.111400,0.014272,4.762100
4.662040,71.433300,0.021531,4.566350
6.948900,77.831600,0.003932,4.080170
2.521850,68.696400,0.059478,4.124570
2.707000,50.528400,0.044681,4.828460
4.603450,40.026400,0.054013,4.612490
3.638690,50.223100,0.043033,4.829150
3.633760,44.314800,0.084233,4.674710
6.948900,38.835600,0.005399,4.831550
3.075110,43.111400,0.000929,4.554220
4.603450,44.917900,0.049378,4.780930
3.570420,43.111400,0.062985,4.639660
0.963485,48.315900,0.095438,4.367680
2.131440,79.178500,0.011673,4.473220
1.888420,122.814000,0.010311,3.647580
0.048665,43.152000,0.150735,4.518030
2.337030,50.972400,0.017124,4.573360
2.118890,67.354600,0.056744,4.102740
1.207190,62.224300,0.013491,4.275800
2.392250,125.998000,0.011663,3.675820
1.210790,69.317100,0.015682,4.182830
2.348720,70.129500,0.057192,4.329420
4.321890,45.435200,0.027699,4.724260

Generation :5
2.118890,67.354600,0.056744,4.524550
5.055680,67.182900,0.024006,4.372750
0.965247,40.026400,0.043033,5.076500
4.662040,43.111400,0.021531,4.653530
0.965247,71.433300,0.014272,3.726170
5.055680,44.314800,0.024006,4.723840
0.965247,67.182900,0.084233,4.263020
4.321890,78.251600,0.027699,4.314900
4.660740,45.435200,0.015505,4.672600
6.948900,38.835600,0.005399,4.728740
1.210790,69.317100,0.015682,3.901140
4.660740,50.528400,0.015505,4.572420
4.660740,78.251600,0.015505,4.029380
1.207190,62.224300,0.013491,4.426370
1.210790,69.317100,0.015682,4.129980
3.633760,43.111400,0.001370,4.557090
2.008360,50.223100,0.043033,4.481910
2.240460,67.182900,0.043033,4.451180
0.965247,40.026400,0.025135,4.527530
3.638690,50.223100,0.043033,4.578560
0.965247,43.111400,0.000929,4.729170
6.948900,43.111400,0.003932,4.653320
2.008360,50.575700,0.019477,4.798750
3.740700,105.403000,0.019477,4.238220
3.633760,44.314800,0.084233,4.491170
3.633760,88.375800,0.028525,4.694520
2.554510,50.223100,0.043033,4.494520
3.075110,43.111400,0.044681,4.538180
0.281003,43.111400,0.000929,4.949680
6.948900,67.182900,0.003932,4.341640
5.055680,40.907800,0.024006,4.735090
6.948900,50.575700,0.003932,4.599950
3.638690,88.088500,0.001370,4.567910
2.008360,88.088500,0.019477,4.572080
3.638690,43.111400,0.001370,4.627740
6.948900,38.835600,0.005399,4.788970
3.075110,38.835600,0.021531,4.534000
4.321890,43.111400,0.027699,4.851890
2.008360,45.435200,0.019477,4.678620
4.890220,105.263000,0.024215,3.856770
2.499450,46.979500,0.072600,4.851970
3.570850,40.880300,0.052743,4.607490
4.651080,114.660000,0.002912,3.673960
1.179030,51.351000,0.030907,4.413700
3.986560,100.915000,0.029213,4.189040
1.363000,77.674100,0.072855,4.378130
1.962640,53.057800,0.005671,4.479110
5.399740,84.490800,0.024205,4.164090
1.831920,59.256000,0.068621,3.930670
1.441630,97.707700,0.059608,3.772790

Generation :6
0.965247,40.026400,0.043033,4.452150
3.638690,50.223100,0.043033,4.627110
2.499450,46.979500,0.072600,4.662210
3.638690,88.088500,0.030907,4.344370
1.179030,51.351000,0.001370,4.303790
0.965247,67.182900,0.084233,4.433500
0.965247,43.111400,0.000929,4.729520
3.638690,43.111400,0.001370,4.590230
3.740700,105.403000,0.019477,3.882510
2.554510,50.223100,0.043033,4.607700
4.321890,43.111400,0.027699,4.429210
2.008360,50.575700,0.019477,4.540430
2.240460,67.182900,0.043033,4.648930
3.633760,88.375800,0.028525,4.469630
2.008360,45.435200,0.019477,4.535410
3.638690,88.088500,0.024205,4.339150
5.399740,84.490800,0.001370,4.432220
6.948900,38.835600,0.005399,4.559410
4.660740,78.251600,0.015505,4.120210
1.962640,84.490800,0.024205,4.445580
5.399740,53.057800,0.005671,4.536310
1.210790,43.111400,0.015682,4.607160
6.948900,69.317100,0.003932,4.347640
4.660740,43.111400,0.015505,4.527760
4.662040,78.251600,0.021531,4.279780
1.441630,97.707700,0.059608,3.918570
0.965247,40.026400,0.025135,4.479350
1.179030,51.351000,0.027699,4.368710
4.321890,78.251600,0.030907,4.260470
6.948900,38.835600,0.005399,4.823130
1.363000,77.674100,0.072855,4.567660
2.008360,88.088500,0.019477,4.396620
4.660740,50.528400,0.015505,4.774950
0.965247,88.088500,0.025135,4.172830
2.008360,40.026400,0.019477,4.582010
1.363000,77.674100,0.072855,4.677840
2.499450,46.979500,0.072600,4.518370
2.008360,53.057800,0.019477,4.594300
1.962640,50.575700,0.005671,4.668380
1.475950,89.980100,0.039359,4.385840
3.955060,41.075000,0.038188,4.658110
1.180220,120.016000,0.043564,3.867840
0.036551,130.597000,0.026755,3.500490
2.510020,117.265000,0.013177,3.835850
4.412720,100.475000,0.009097,4.069320
1.963670,84.649100,0.014601,3.972080
0.205674,129.901000,0.019457,3.469530
2.458700,117.686000,0.035011,3.541100
1.833310,70.872300,0.015744,4.562830
4.324400,109.007000,0.026842,3.879370

Generation :7
1.962640,84.490800,0.024205,4.429760
3.740700,105.403000,0.019477,3.832300
3.955060,41.075000,0.038188,4.573280
2.240460,84.490800,0.043033,3.892290
1.962640,67.182900,0.024205,4.538320
1.475950,89.980100,0.028525,4.135060
3.633760,88.375800,0.039359,4.422590
4.660740,50.528400,0.015505,4.829930
1.441630,97.707700,0.059608,3.712170
4.660740,78.251600,0.030907,4.369500
4.321890,78.251600,0.015505,4.254200
3.740700,105.403000,0.019477,4.055080
2.499450,46.979500,0.072600,4.614780
1.833310,84.649100,0.014601,4.393380
1.963670,70.872300,0.015744,4.594790
1.363000,120.016000,0.043564,3.557330
1.180220,77.674100,0.072855,4.223550
1.210790,43.111400,0.015682,4.656260
3.633760,88.375800,0.028525,4.254000
1.363000,97.707700,0.059608,3.930950
1.441630,77.674100,0.072855,4.621420
1.475950,89.980100,0.005671,3.855810
1.962640,50.575700,0.039359,4.485550
1.180220,120.016000,0.000929,3.701230
0.965247,43.111400,0.043564,4.425650
1.962640,38.835600,0.005399,4.938850
6.948900,50.575700,0.005671,4.705980
2.499450,46.979500,0.072600,4.571810
4.412720,100.475000,0.009097,4.168790
2.554510,50.223100,0.043033,4.612360
2.554510,50.223100,0.043033,4.697420
2.554510,50.223100,0.043033,4.350350
1.363000,77.674100,0.072855,4.528050
1.210790,43.111400,0.005671,4.831410
5.399740,53.057800,0.015682,4.471110
1.363000,77.674100,0.072855,4.418840
1.363000,77.674100,0.072855,4.634720
2.008360,50.575700,0.015682,4.488390
1.210790,43.111400,0.019477,4.792240
3.375110,78.373700,0.017845,4.634410
2.940450,74.775300,0.011486,4.784230
0.404075,89.223900,0.039527,3.885590
3.289730,44.418200,0.076798,4.615290
4.666400,46.959200,0.005338,4.692630
0.789938,57.760700,0.031977,4.070400
4.777280,95.742900,0.024299,4.107120
2.187590,62.354500,0.081779,4.177300
0.509685,54.823800,0.118037,4.340470
0.336131,62.766900,0.007449,4.225400
2.016410,102.098000,0.032388,3.678300

Generation :8
3.375110,78.373700,0.017845,4.291370
1.962640,84.490800,0.024205,4.290420
4.660740,50.528400,0.015505,4.604920
1.210790,43.111400,0.039359,4.531830
3.633760,88.375800,0.015682,4.459150
6.948900,50.575700,0.000929,4.764070
1.180220,120.016000,0.005671,3.736900
4.666400,43.111400,0.015682,4.688360
1.210790,46.959200,0.005338,4.585850
2.554510,50.223100,0.072855,4.903740
1.363000,77.674100,0.043033,4.192870
2.499450,46.979500,0.072600,4.686370
1.363000,97.707700,0.059608,3.860280
4.660740,78.251600,0.030907,4.463860
1.363000,97.707700,0.059608,3.883690
3.633760,88.375800,0.028525,4.306250
2.499450,46.979500,0.072600,4.589360
3.955060,50.528400,0.015505,4.687140
4.660740,41.075000,0.038188,4.753340
2.499450,46.979500,0.072600,4.696830
1.962640,50.575700,0.039359,4.532810
1.210790,53.057800,0.005671,4.735640
5.399740,43.111400,0.015682,4.972680
3.955060,50.528400,0.015505,4.448480
4.660740,41.075000,0.038188,4.569940
0.965247,43.111400,0.043033,4.620250
2.554510,50.223100,0.043564,4.454950
1.363000,77.674100,0.072855,4.608420
1.833310,84.649100,0.014601,4.328020
4.412720,100.475000,0.015505,4.035670
4.660740,50.528400,0.009097,4.576500
1.210790,41.075000,0.038188,4.691260
3.955060,43.111400,0.019477,4.680000
5.399740,53.057800,0.024205,4.516770
1.962640,67.182900,0.015682,4.411350
3.633760,88.375800,0.039359,4.406970
1.441630,77.674100,0.072855,4.708850
1.962640,50.223100,0.005399,4.581590
2.554510,38.835600,0.043033,4.943370
0.070611,61.646600,0.065544,4.394610
4.485930,105.787000,0.026116,3.785470
0.272846,81.654800,0.017731,4.272090
2.624790,137.146000,0.010097,3.796800
1.573520,53.548900,0.108241,4.646080
0.462137,100.799000,0.033043,4.150550
3.247920,76.416400,0.029635,4.307030
2.007960,109.081000,0.044932,3.754190
2.837160,129.340000,0.002934,3.454580
3.013360,112.393000,0.038162,3.644600
0.329996,88.692800,0.024406,4.216340

Generation :9
2.499450,46.979500,0.072600,4.784420
4.660740,41.075000,0.038188,4.768090
6.948900,50.575700,0.000929,4.718100
2.554510,50.223100,0.072855,4.513970
3.633760,88.375800,0.028525,4.369110
1.363000,97.707700,0.059608,4.009400
2.837160,129.340000,0.002934,3.442230
0.329996,41.075000,0.024406,4.754240
1.210790,88.692800,0.038188,3.767700
1.210790,46.959200,0.024205,4.681160
5.399740,53.057800,0.005338,4.519850
4.660740,50.528400,0.015505,4.538820
1.962640,50.223100,0.005399,4.294340
1.210790,41.075000,0.005338,4.488350
1.210790,46.959200,0.038188,4.438760
0.070611,61.646600,0.065544,4.367430
2.007960,109.081000,0.044932,3.508930
3.247920,76.416400,0.029635,4.388410
1.573520,53.548900,0.108241,4.609460
3.247920,43.111400,0.039359,4.863590
1.210790,76.416400,0.029635,4.501740
5.399740,43.111400,0.015682,4.559880
5.399740,43.111400,0.015682,4.892130
3.633760,88.375800,0.015682,4.343660
2.499450,46.979500,0.072600,4.450450
3.633760,88.375800,0.028525,4.388970
4.485930,105.787000,0.026116,3.754510
4.660740,50.528400,0.009097,4.500860
1.363000,77.674100,0.072855,4.370250
1.833310,43.111400,0.014601,4.553440
4.666400,84.649100,0.015682,4.200070
0.965247,77.674100,0.072855,4.157890
1.441630,43.111400,0.043033,4.312030
2.554510,41.075000,0.038188,4.696240
4.660740,38.835600,0.043033,4.800460
4.660740,78.251600,0.030907,4.424210
1.573520,53.548900,0.108241,4.526690
2.499450,46.979500,0.072600,4.567570
2.499450,46.979500,0.072600,4.391160
5.410030,91.449200,0.019157,3.834510
0.243852,84.356600,0.020706,3.970880
3.983670,51.716400,0.013545,4.636330
1.927950,79.747200,0.061628,4.131590
2.955380,121.430000,0.017695,3.933280
1.340790,101.616000,0.033921,4.506570
1.335210,49.395200,0.090747,4.361320
4.310910,83.813600,0.013499,4.190050
1.797610,70.976200,0.022461,4.214900
5.612440,47.782400,0.004087,4.763770
3.868040,39.471300,0.046746,4.551800

Generation :10
1.340790,101.616000,0.033921,4.273210
1.210790,46.959200,0.038188,4.436750
0.329996,41.075000,0.024406,4.614530
1.833310,91.449200,0.019157,3.923340
5.410030,43.111400,0.014601,4.763680
6.948900,50.575700,0.000929,4.431730
1.210790,46.959200,0.024205,4.630100
1.573520,43.111400,0.108241,4.656340
3.247920,53.548900,0.039359,4.696600
5.612440,129.340000,0.002934,3.646700
2.837160,47.782400,0.004087,4.635230
4.660740,77.674100,0.015505,4.534170
1.363000,50.528400,0.072855,4.140840
5.410030,91.449200,0.019157,4.159670
1.335210,49.395200,0.090747,4.225390
1.210790,41.075000,0.038188,4.685750
4.660740,76.416400,0.029635,4.303050
1.210790,46.959200,0.015682,4.343250
5.399740,43.111400,0.024205,4.588810
1.340790,61.646600,0.065544,4.305650
0.070611,101.616000,0.033921,3.938630
1.363000,77.674100,0.072855,4.669470
1.797610,70.976200,0.022461,4.367560
3.633760,50.223100,0.028525,4.510310
1.962640,88.375800,0.005399,4.169790
3.868040,43.111400,0.046746,4.822570
1.441630,39.471300,0.043033,4.561820
1.927950,41.075000,0.024406,4.735550
0.329996,79.747200,0.061628,4.157520
3.633760,88.375800,0.005338,4.312130
1.210790,41.075000,0.015682,4.713240
3.868040,39.471300,0.046746,4.606810
3.247920,43.111400,0.039359,4.647700
5.399740,41.075000,0.015682,4.774760
4.660740,43.111400,0.038188,4.807890
4.660740,41.075000,0.038188,4.917310
2.499450,46.979500,0.072600,4.691560
5.399740,43.111400,0.024406,4.595370
0.329996,41.075000,0.015682,4.306560
0.051728,131.633000,0.023083,3.484880
3.267390,38.244000,0.000035,4.711100
6.096570,37.708300,0.031261,4.886870
3.197100,87.009700,0.027181,4.022090
1.515380,127.163000,0.025122,3.639290
1.989580,89.352600,0.060809,4.368490
1.125250,99.969600,0.037638,3.900690
3.078040,106.916000,0.024357,4.019720
6.199190,137.609000,0.000183,3.571100
0.009534,74.948000,0.074128,4.537170
0.777023,63.712200,0.005296,4.149990

Generation :11
1.340790,61.646600,0.065544,4.538020
0.051728,131.633000,0.023083,3.637590
1.210790,46.959200,0.015682,4.726910
4.660740,76.416400,0.029635,4.274630
5.410030,43.111400,0.014601,4.662070
2.499450,46.979500,0.065544,4.322130
1.340790,61.646600,0.072600,4.618640
3.247920,43.111400,0.015682,4.722000
1.210790,41.075000,0.039359,4.992350
3.247920,53.548900,0.015682,4.508060
0.329996,41.075000,0.039359,4.395240
0.009534,74.948000,0.074128,4.179020
4.660740,43.111400,0.038188,4.941630
1.340790,77.674100,0.065544,4.571380
1.363000,61.646600,0.072855,4.016530
2.499450,46.979500,0.033921,4.514330
0.070611,101.616000,0.072600,4.256150
1.335210,49.395200,0.090747,4.651110
3.247920,53.548900,0.039359,4.959230
0.329996,43.111400,0.061628,4.609540
3.247920,79.747200,0.039359,4.177150
1.125250,99.969600,0.037638,3.944830
4.660740,77.674100,0.015505,4.438350
1.441630,39.471300,0.043033,4.663360
1.573520,43.111400,0.108241,4.401010
5.612440,46.959200,0.002934,4.751210
1.210790,129.340000,0.015682,3.672030
6.199190,137.609000,0.000183,3.662490
3.247920,43.111400,0.039359,4.636880
0.070611,50.528400,0.072855,4.472470
1.363000,101.616000,0.033921,4.004380
1.927950,41.075000,0.031261,5.047160
6.096570,37.708300,0.024406,4.877000
4.660740,50.223100,0.028525,4.759910
3.633760,77.674100,0.015505,4.669450
3.868040,43.111400,0.046746,4.558290
3.868040,43.111400,0.046746,4.555290
4.660740,46.959200,0.038188,4.643740
1.210790,76.416400,0.029635,4.473960
2.696210,39.269200,0.020461,4.747790
0.508339,53.205400,0.043684,4.417310
0.163786,40.822000,0.139666,4.680420
6.139640,91.131700,0.004488,3.971990
2.457230,87.790000,0.018489,4.477220
5.002370,136.975000,0.005529,3.287520
0.181417,93.182100,0.046213,4.057990
4.128290,59.633600,0.050979,4.613590
1.911070,97.768300,0.045654,3.821700
3.214050,85.765100,0.013499,4.231500
0.980371,134.397000,0.048435,3.202420

Generation :12
1.335210,49.395200,0.090747,4.297910
3.868040,43.111400,0.046746,4.624270
3.214050,85.765100,0.013499,4.289200
1.210790,53.548900,0.039359,4.428810
3.247920,76.416400,0.029635,4.567990
3.214050,85.765100,0.013499,4.319670
4.660740,46.959200,0.038188,4.787380
3.247920,53.548900,0.015682,4.407910
0.163786,40.822000,0.139666,4.578180
0.508339,136.975000,0.043684,3.525720
5.002370,53.205400,0.005529,4.507370
4.660740,41.075000,0.015505,4.726480
0.329996,77.674100,0.039359,4.388070
6.096570,37.708300,0.024406,4.643530
4.128290,59.633600,0.050979,4.500830
4.660740,76.416400,0.029635,4.214640
1.125250,99.969600,0.037638,3.805320
3.868040,43.111400,0.039359,4.601430
0.329996,41.075000,0.046746,4.436700
1.125250,99.969600,0.037638,3.642120
3.214050,85.765100,0.013499,4.116700
1.340790,61.646600,0.072600,4.177820
0.051728,131.633000,0.023083,3.833040
4.660740,61.646600,0.028525,4.455350
1.340790,50.223100,0.072600,4.264080
2.696210,41.075000,0.039359,4.833280
0.329996,39.269200,0.020461,5.005680
2.499450,46.979500,0.039359,4.596380
1.210790,41.075000,0.033921,4.410520
3.247920,61.646600,0.065544,4.679450
1.340790,53.548900,0.039359,4.326100
6.096570,50.223100,0.024406,4.304790
4.660740,37.708300,0.028525,4.770680
5.410030,43.111400,0.014601,4.730730
3.868040,43.111400,0.046746,4.557390
4.660740,50.223100,0.033921,4.630710
2.499450,46.979500,0.028525,4.657690
3.247920,43.111400,0.039359,4.461780
1.210790,41.075000,0.039359,4.769620
3.392060,75.366700,0.006429,4.244210
1.320670,93.229600,0.004403,4.306550
1.591760,40.989700,0.040166,4.774090
6.269380,63.492500,0.001228,4.377490
0.544398,135.842000,0.050892,3.811750
2.489430,104.434000,0.043439,4.026570
2.675760,57.121300,0.062038,4.466460
4.788590,131.170000,0.013059,3.650500
2.806180,85.826300,0.018792,4.285670
1.548470,38.537600,0.027799,4.830490
4.748410,125.967000,0.013450,3.625570

Generation :13
4.660740,37.708300,0.028525,4.853320
2.806180,85.826300,0.018792,4.205870
1.210790,41.075000,0.039359,4.755170
3.868040,43.111400,0.039359,4.613840
2.499450,46.979500,0.046746,4.649160
0.329996,43.111400,0.039359,4.711190
3.868040,77.674100,0.039359,4.633240
4.788590,131.170000,0.013059,3.550080
4.660740,41.075000,0.015505,4.705280
1.591760,50.223100,0.040166,4.446940
4.660740,40.989700,0.033921,4.757520
3.868040,49.395200,0.046746,4.747410
1.335210,43.111400,0.090747,4.425210
6.096570,50.223100,0.024406,4.656410
4.660740,61.646600,0.028525,4.588890
1.591760,40.989700,0.040166,4.552470
3.247920,43.111400,0.039359,4.905190
1.210790,85.826300,0.039359,3.750810
2.806180,53.548900,0.018792,4.559200
1.210790,53.548900,0.039359,4.360740
2.499450,46.979500,0.028525,4.612270
4.660740,43.111400,0.028525,4.731250
3.868040,61.646600,0.046746,4.441680
2.806180,41.075000,0.033921,4.881650
1.210790,85.826300,0.018792,4.397200
1.125250,99.969600,0.046746,4.436440
3.868040,43.111400,0.037638,4.588260
1.320670,93.229600,0.004403,4.370460
0.163786,40.822000,0.139666,4.931290
6.096570,37.708300,0.024406,4.751380
0.508339,136.975000,0.043684,3.278430
2.696210,41.075000,0.039359,4.841750
4.660740,41.075000,0.015505,4.789120
1.210790,53.548900,0.015682,4.332710
3.247920,53.548900,0.039359,4.675610
0.329996,39.269200,0.020461,4.718970
1.548470,38.537600,0.027799,4.521020
1.591760,40.989700,0.040166,4.317560
2.696210,41.075000,0.039359,4.928110
1.552730,94.853500,0.056931,3.740130
4.657660,88.296200,0.017178,4.255900
2.794000,55.694400,0.068285,4.437980
2.490800,110.928000,0.016464,4.095860
1.424400,139.397000,0.026481,3.866130
